Age,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,AgeBand,OrgIncomeBucket,DeptAvgIncome,RelIncomeRatio,DeptIncomeBucket,Gender_Marital,RoleTenureBand,RecentPromotion,Promo_AgeBand,EducationLevel,EnvSatLevel,CommuteBand,JobHopperBand,MgrTenureBand,Attrition
32,Travel_Rarely,Research & Development,2,4,Life Sciences,4,Male,3,1,Laboratory Technician,2,Single,1393,1,No,3,1,0,1,2,3,1,0,0,0,29-33,1k-5k,6281.252861602497,0.22177104324448618,Below Avg,Male_Single,,Yes,Yes_29-33,Masters,Very High,0-5 km,0-1,0–2 yrs,Yes
26,Non-Travel,Research & Development,7,3,Medical,4,Male,3,1,Laboratory Technician,4,Single,2570,1,No,4,3,0,7,5,3,7,7,5,7,24-28,1k-5k,6281.252861602497,0.40915404245393355,Below Avg,Male_Single,6-8 yrs,No,No_24-28,Bachelors,Very High,6-11 km,0-1,6–10 yrs,No
34,Travel_Rarely,Research & Development,5,2,Medical,2,Male,2,2,Laboratory Technician,4,Married,3986,1,No,3,3,1,15,3,4,15,10,4,13,34-38,1k-5k,6281.252861602497,0.6345867755725211,Below Avg,Male_Married,9-11 yrs,No,No_34-38,College,Medium,0-5 km,0-1,10+ yrs,No
33,Travel_Rarely,Research & Development,21,3,Medical,2,Male,4,1,Laboratory Technician,2,Married,2028,1,No,3,4,3,14,6,3,14,11,2,13,29-33,1k-5k,6281.252861602497,0.3228655245511974,Below Avg,Male_Married,9-11 yrs,Yes,Yes_29-33,Bachelors,Medium,18+ km,0-1,10+ yrs,No
37,Travel_Frequently,Sales,1,4,Medical,3,Male,1,2,Sales Executive,4,Divorced,9525,1,No,3,3,2,6,2,2,6,3,1,3,34-38,6k-10k,6959.17264573991,1.368697183541031,Above Avg,Male_Divorced,3-5 yrs,Yes,Yes_34-38,Masters,High,0-5 km,0-1,3–5 yrs,No
34,Travel_Rarely,Research & Development,19,3,Life Sciences,2,Female,2,1,Research Scientist,4,Married,2929,1,No,3,2,0,10,3,3,10,9,8,7,34-38,1k-5k,6281.252861602497,0.46630824527142856,Below Avg,Female_Married,9-11 yrs,No,No_34-38,Bachelors,Medium,18+ km,0-1,6–10 yrs,No
23,Travel_Rarely,Sales,7,3,Life Sciences,3,Male,3,1,Sales Representative,4,Divorced,2275,1,Yes,4,2,1,3,2,3,3,2,0,2,18-23,1k-5k,6959.17264573991,0.3269066763838158,Below Avg,Male_Divorced,0-2 yrs,Yes,Yes_18-23,Bachelors,High,6-11 km,0-1,0–2 yrs,Yes
44,Travel_Rarely,Research & Development,2,3,Life Sciences,3,Female,4,3,Healthcare Representative,4,Married,7879,1,Yes,3,2,1,9,2,3,8,7,6,7,44-48,6k-10k,6281.252861602497,1.2543675877410672,Above Avg,Female_Married,6-8 yrs,No,No_44-48,Bachelors,High,0-5 km,0-1,6–10 yrs,No
35,Travel_Frequently,Research & Development,2,4,Medical,1,Male,2,1,Research Scientist,4,Single,4930,0,Yes,3,3,0,6,2,4,5,4,1,4,34-38,1k-5k,6281.252861602497,0.7848752643182462,Below Avg,Male_Single,3-5 yrs,Yes,Yes_34-38,Masters,Low,0-5 km,,3–5 yrs,No
43,Travel_Rarely,Sales,2,3,Medical,4,Male,3,2,Sales Executive,4,Married,7847,1,Yes,3,1,1,10,3,3,10,9,8,8,39-43,6k-10k,6959.17264573991,1.127576566850023,Above Avg,Male_Married,9-11 yrs,No,No_39-43,Bachelors,Very High,0-5 km,0-1,6–10 yrs,No
24,Travel_Rarely,Research & Development,9,3,Medical,3,Male,4,1,Research Scientist,3,Married,4401,1,No,3,4,1,5,1,3,5,3,0,4,24-28,1k-5k,6281.252861602497,0.700656397213915,Below Avg,Male_Married,3-5 yrs,Yes,Yes_24-28,Bachelors,High,6-11 km,0-1,3–5 yrs,No
41,Travel_Rarely,Sales,6,3,Marketing,4,Male,3,3,Sales Executive,3,Single,9241,1,No,3,2,0,10,3,3,10,8,8,7,39-43,6k-10k,6959.17264573991,1.3278877347089415,Above Avg,Male_Single,6-8 yrs,No,No_39-43,Bachelors,Very High,6-11 km,0-1,6–10 yrs,No
29,Travel_Rarely,Research & Development,9,4,Medical,4,Female,3,1,Laboratory Technician,3,Married,2974,9,No,3,3,1,9,2,3,5,3,1,2,29-33,1k-5k,6281.252861602497,0.47347242111206167,Below Avg,Female_Married,3-5 yrs,Yes,Yes_29-33,Masters,Very High,6-11 km,6+,0–2 yrs,No
36,Travel_Rarely,Sales,2,4,Life Sciences,3,Female,3,2,Sales Representative,4,Single,4502,3,No,3,3,0,17,2,2,13,7,6,7,34-38,1k-5k,6959.17264573991,0.646915981134039,Below Avg,Female_Single,6-8 yrs,No,No_34-38,Masters,High,0-5 km,2-3,6–10 yrs,No
45,Non-Travel,Research & Development,1,1,Life Sciences,3,Male,2,3,Healthcare Representative,3,Married,10748,3,No,4,4,1,25,3,2,23,15,14,4,44-48,11k-15k,6281.252861602497,1.7111235985583184,Above Avg,Male_Married,12+ yrs,No,No_44-48,Below College,High,0-5 km,2-3,3–5 yrs,No
24,Travel_Rarely,Human Resources,22,1,Human Resources,4,Male,1,1,Human Resources,3,Married,1555,1,No,3,3,1,1,2,3,1,0,0,0,24-28,1k-5k,6654.507936507936,0.23367618084411093,Below Avg,Male_Married,,Yes,Yes_24-28,Below College,Very High,18+ km,0-1,0–2 yrs,Yes
47,Travel_Frequently,Sales,9,3,Life Sciences,3,Male,1,4,Sales Executive,3,Married,12936,7,No,3,3,0,25,3,1,23,5,14,10,44-48,11k-15k,6959.17264573991,1.858841655253205,Above Avg,Male_Married,3-5 yrs,No,No_44-48,Bachelors,High,6-11 km,6+,6–10 yrs,Yes
26,Travel_Rarely,Research & Development,17,4,Medical,4,Male,1,1,Laboratory Technician,3,Married,2305,1,No,3,3,3,3,3,4,3,2,0,2,24-28,1k-5k,6281.252861602497,0.36696500694798323,Below Avg,Male_Married,0-2 yrs,Yes,Yes_24-28,Masters,Very High,12-17 km,0-1,0–2 yrs,No
45,Travel_Rarely,Research & Development,28,2,Technical Degree,4,Female,2,4,Research Director,2,Single,16704,1,No,3,3,0,21,2,3,21,6,8,6,44-48,16k-20k,6281.252861602497,2.6593420720429988,Above Avg,Female_Single,6-8 yrs,No,No_44-48,College,Very High,18+ km,0-1,6–10 yrs,No
32,Travel_Frequently,Research & Development,10,3,Life Sciences,1,Male,3,1,Research Scientist,3,Married,3433,6,No,3,1,1,10,3,2,5,2,1,3,29-33,1k-5k,6281.252861602497,0.546547014686519,Below Avg,Male_Married,0-2 yrs,Yes,Yes_29-33,Bachelors,Low,6-11 km,6+,3–5 yrs,No
31,Travel_Rarely,Research & Development,2,4,Life Sciences,2,Male,3,1,Laboratory Technician,3,Married,3477,1,No,3,4,1,6,2,4,5,2,0,3,29-33,1k-5k,6281.252861602497,0.5535519866195825,Below Avg,Male_Married,0-2 yrs,Yes,Yes_29-33,Masters,Medium,0-5 km,0-1,3–5 yrs,No
41,Non-Travel,Human Resources,4,3,Human Resources,3,Male,1,2,Human Resources,2,Married,6430,6,No,3,2,1,10,4,3,3,2,1,2,39-43,6k-10k,6654.507936507936,0.9662622783457449,Around Avg,Male_Married,0-2 yrs,Yes,Yes_39-43,Bachelors,High,0-5 km,6+,0–2 yrs,No
40,Travel_Rarely,Research & Development,8,2,Life Sciences,2,Female,3,2,Manufacturing Director,1,Married,6516,2,Yes,3,2,1,18,3,3,1,0,0,0,39-43,6k-10k,6281.252861602497,1.0373726617236698,Around Avg,Female_Married,,Yes,Yes_39-43,College,Medium,6-11 km,2-3,0–2 yrs,No
24,Travel_Rarely,Research & Development,29,1,Medical,2,Male,3,1,Laboratory Technician,1,Divorced,3907,1,No,3,2,3,6,2,4,6,2,1,2,24-28,1k-5k,6281.252861602497,0.6220096668745209,Below Avg,Male_Divorced,0-2 yrs,Yes,Yes_24-28,Below College,Medium,18+ km,0-1,0–2 yrs,No
46,Travel_Rarely,Research & Development,13,4,Life Sciences,3,Male,3,2,Healthcare Representative,2,Single,5562,6,No,3,4,0,19,3,3,10,7,0,9,44-48,6k-10k,6281.252861602497,0.8854921339022485,Below Avg,Male_Single,6-8 yrs,Yes,Yes_44-48,Masters,High,12-17 km,6+,6–10 yrs,No
35,Travel_Rarely,Research & Development,27,4,Life Sciences,4,Male,3,2,Manufacturing Director,3,Married,6883,2,No,3,2,1,17,3,3,7,7,0,7,34-38,6k-10k,6281.252861602497,1.0958004958017218,Around Avg,Male_Married,6-8 yrs,Yes,Yes_34-38,Masters,Very High,18+ km,2-3,6–10 yrs,No
30,Travel_Rarely,Research & Development,16,1,Life Sciences,2,Male,3,1,Research Scientist,4,Married,2862,1,No,3,2,1,10,2,2,10,0,0,8,29-33,1k-5k,6281.252861602497,0.45564158346426376,Below Avg,Male_Married,,Yes,Yes_29-33,Below College,Medium,12-17 km,0-1,6–10 yrs,No
47,Non-Travel,Sales,2,4,Marketing,3,Male,3,2,Sales Executive,2,Married,4978,7,No,3,4,1,4,3,1,1,0,0,0,44-48,1k-5k,6959.17264573991,0.7153149165004989,Below Avg,Male_Married,,Yes,Yes_44-48,Masters,High,0-5 km,6+,0–2 yrs,No
46,Travel_Rarely,Sales,2,3,Life Sciences,3,Male,3,3,Sales Executive,4,Divorced,10368,4,Yes,3,2,1,13,5,2,10,6,0,3,44-48,11k-15k,6959.17264573991,1.489832272856001,Above Avg,Male_Divorced,6-8 yrs,Yes,Yes_44-48,Bachelors,High,0-5 km,4-5,3–5 yrs,No
36,Travel_Rarely,Sales,13,5,Marketing,2,Male,2,2,Sales Executive,1,Divorced,6134,5,Yes,3,2,3,16,3,3,2,2,2,2,34-38,6k-10k,6959.17264573991,0.8814266166761874,Below Avg,Male_Divorced,0-2 yrs,Yes,Yes_34-38,Doctorate,Medium,12-17 km,4-5,0–2 yrs,Yes
32,Travel_Rarely,Sales,1,2,Life Sciences,1,Male,1,2,Sales Executive,2,Single,6735,6,No,3,2,0,10,2,3,0,0,0,0,29-33,6k-10k,6959.17264573991,0.9677874573384613,Around Avg,Male_Single,,Yes,Yes_29-33,College,Low,0-5 km,6+,0–2 yrs,Yes
23,Travel_Rarely,Research & Development,4,1,Medical,3,Female,3,1,Laboratory Technician,2,Single,3295,1,No,3,3,0,3,3,1,3,2,1,2,18-23,1k-5k,6281.252861602497,0.5245768754419109,Below Avg,Female_Single,0-2 yrs,Yes,Yes_18-23,Below College,High,0-5 km,0-1,0–2 yrs,No
31,Travel_Frequently,Research & Development,24,1,Technical Degree,4,Female,3,2,Manufacturing Director,4,Single,5238,2,No,4,4,0,9,3,2,5,4,1,4,29-33,6k-10k,6281.252861602497,0.8339100678496904,Below Avg,Female_Single,3-5 yrs,Yes,Yes_29-33,Below College,Very High,18+ km,2-3,3–5 yrs,No
39,Non-Travel,Research & Development,1,3,Life Sciences,4,Male,3,2,Laboratory Technician,4,Married,6472,1,Yes,3,4,1,9,2,3,9,8,5,8,39-43,6k-10k,6281.252861602497,1.0303676897906062,Around Avg,Male_Married,6-8 yrs,No,No_39-43,Bachelors,Very High,0-5 km,0-1,6–10 yrs,No
32,Travel_Rarely,Sales,19,3,Life Sciences,4,Male,1,3,Sales Executive,3,Married,9610,3,No,3,3,1,10,2,1,4,3,0,2,29-33,6k-10k,6959.17264573991,1.3809112791421845,Above Avg,Male_Married,3-5 yrs,Yes,Yes_29-33,Bachelors,Very High,18+ km,2-3,0–2 yrs,No
40,Travel_Rarely,Sales,7,4,Medical,2,Male,3,5,Manager,2,Single,19833,1,No,3,2,0,21,3,2,21,8,12,8,39-43,16k-20k,6959.17264573991,2.8499077418550414,Above Avg,Male_Single,6-8 yrs,No,No_39-43,Masters,Medium,6-11 km,0-1,6–10 yrs,No
45,Travel_Rarely,Human Resources,4,3,Life Sciences,3,Female,1,3,Human Resources,3,Married,9756,4,No,4,3,2,9,2,4,5,0,0,3,44-48,6k-10k,6654.507936507936,1.4660738394309623,Above Avg,Female_Married,,Yes,Yes_44-48,Bachelors,High,0-5 km,4-5,3–5 yrs,No
30,Travel_Frequently,Research & Development,2,4,Technical Degree,4,Female,2,1,Research Scientist,1,Single,4968,0,No,3,4,0,10,2,3,9,7,0,7,29-33,1k-5k,6281.252861602497,0.7909250128058918,Below Avg,Female_Single,6-8 yrs,Yes,Yes_29-33,Masters,Very High,0-5 km,,6–10 yrs,No
24,Travel_Frequently,Human Resources,10,3,Medical,1,Male,3,1,Human Resources,4,Married,2145,0,No,3,4,1,3,2,3,2,2,2,1,24-28,1k-5k,6654.507936507936,0.3223378829007189,Below Avg,Male_Married,0-2 yrs,Yes,Yes_24-28,Bachelors,Low,6-11 km,,0–2 yrs,No
30,Travel_Frequently,Human Resources,8,3,Human Resources,3,Female,2,1,Human Resources,4,Divorced,2180,6,No,3,3,1,6,0,2,4,2,1,2,29-33,1k-5k,6654.507936507936,0.32759747539560247,Below Avg,Female_Divorced,0-2 yrs,Yes,Yes_29-33,Bachelors,High,6-11 km,6+,0–2 yrs,Yes
31,Travel_Rarely,Sales,5,3,Technical Degree,1,Male,3,2,Sales Executive,3,Married,8346,1,No,3,3,1,6,3,3,5,2,0,2,29-33,6k-10k,6959.17264573991,1.1992804927909129,Above Avg,Male_Married,0-2 yrs,Yes,Yes_29-33,Bachelors,Low,0-5 km,0-1,0–2 yrs,No
27,Travel_Rarely,Research & Development,8,3,Medical,3,Female,3,1,Research Scientist,4,Single,3445,1,No,3,3,0,6,5,2,6,2,1,4,24-28,1k-5k,6281.252861602497,0.5484574615773545,Below Avg,Female_Single,0-2 yrs,Yes,Yes_24-28,Bachelors,High,6-11 km,0-1,3–5 yrs,No
29,Travel_Rarely,Sales,9,3,Marketing,2,Female,1,1,Sales Representative,2,Single,2760,1,No,3,3,0,2,3,3,2,2,2,2,29-33,1k-5k,6959.17264573991,0.39659886893157437,Below Avg,Female_Single,0-2 yrs,Yes,Yes_29-33,Bachelors,Medium,6-11 km,0-1,0–2 yrs,Yes
29,Travel_Frequently,Research & Development,1,3,Life Sciences,4,Male,4,2,Healthcare Representative,3,Single,6294,8,Yes,3,4,0,10,5,4,3,2,0,2,29-33,6k-10k,6281.252861602497,1.0020293942432132,Around Avg,Male_Single,0-2 yrs,Yes,Yes_29-33,Bachelors,Very High,0-5 km,6+,0–2 yrs,No
30,Travel_Rarely,Sales,15,2,Marketing,3,Male,2,3,Sales Executive,1,Divorced,7140,2,No,3,1,1,12,2,3,7,7,1,7,29-33,6k-10k,6959.17264573991,1.0259840304968988,Around Avg,Male_Divorced,6-8 yrs,Yes,Yes_29-33,College,High,12-17 km,2-3,6–10 yrs,No
34,Travel_Rarely,Research & Development,2,4,Medical,4,Male,4,1,Research Scientist,4,Married,2932,0,Yes,3,1,3,6,3,3,5,0,1,2,34-38,1k-5k,6281.252861602497,0.46678585699413744,Below Avg,Male_Married,,Yes,Yes_34-38,Masters,Very High,0-5 km,,0–2 yrs,No
33,Non-Travel,Sales,2,3,Marketing,4,Female,3,2,Sales Executive,2,Single,5147,8,No,3,4,0,13,2,2,11,7,1,7,29-33,6k-10k,6959.17264573991,0.7395994124604396,Below Avg,Female_Single,6-8 yrs,Yes,Yes_29-33,Bachelors,Very High,0-5 km,6+,6–10 yrs,No
49,Travel_Rarely,Sales,11,4,Marketing,4,Female,3,2,Sales Executive,4,Single,4507,3,No,3,3,0,8,1,4,5,1,0,4,49-54,1k-5k,6959.17264573991,0.6476344573458716,Below Avg,Female_Single,0-2 yrs,Yes,Yes_49-54,Masters,Very High,6-11 km,2-3,3–5 yrs,No
33,Travel_Rarely,Sales,16,3,Life Sciences,1,Female,3,3,Sales Executive,1,Single,8564,2,Yes,4,3,0,11,2,2,0,0,0,0,29-33,6k-10k,6959.17264573991,1.2306060556268126,Above Avg,Female_Single,,Yes,Yes_29-33,Bachelors,Low,12-17 km,2-3,0–2 yrs,Yes
38,Travel_Frequently,Research & Development,2,2,Medical,3,Female,2,1,Laboratory Technician,2,Married,2468,4,No,3,2,1,9,4,2,6,1,0,5,34-38,1k-5k,6281.252861602497,0.3929152438818319,Below Avg,Female_Married,0-2 yrs,Yes,Yes_34-38,College,High,0-5 km,4-5,3–5 yrs,No
31,Travel_Rarely,Sales,16,4,Marketing,1,Male,3,3,Sales Executive,3,Married,8161,2,No,3,1,3,10,2,3,1,0,0,0,29-33,6k-10k,6959.17264573991,1.172696872953108,Above Avg,Male_Married,,Yes,Yes_29-33,Masters,Low,12-17 km,2-3,0–2 yrs,Yes
29,Travel_Rarely,Research & Development,4,3,Technical Degree,4,Female,2,1,Research Scientist,1,Divorced,2109,1,No,3,3,1,1,2,3,1,0,0,0,29-33,1k-5k,6281.252861602497,0.3357610410643369,Below Avg,Female_Divorced,,Yes,Yes_29-33,Bachelors,Very High,0-5 km,0-1,0–2 yrs,No
30,Travel_Rarely,Research & Development,16,3,Life Sciences,3,Male,4,2,Healthcare Representative,3,Married,5294,3,No,3,3,1,10,3,3,7,0,1,7,29-33,6k-10k,6281.252861602497,0.8428254866735893,Below Avg,Male_Married,,Yes,Yes_29-33,Bachelors,High,12-17 km,2-3,6–10 yrs,No
32,Non-Travel,Research & Development,5,4,Technical Degree,2,Male,3,1,Research Scientist,2,Single,2718,2,No,3,2,0,12,3,3,7,7,0,7,29-33,1k-5k,6281.252861602497,0.43271622077423794,Below Avg,Male_Single,6-8 yrs,Yes,Yes_29-33,Masters,Medium,0-5 km,2-3,6–10 yrs,No
38,Travel_Rarely,Research & Development,18,3,Medical,2,Male,1,2,Healthcare Representative,4,Married,5811,3,Yes,3,3,1,15,2,3,1,0,1,0,34-38,6k-10k,6281.252861602497,0.9251339068870849,Around Avg,Male_Married,,Yes,Yes_34-38,Bachelors,Medium,18+ km,2-3,0–2 yrs,No
43,Travel_Frequently,Research & Development,17,3,Technical Degree,3,Male,2,1,Research Scientist,3,Married,2437,9,Yes,3,4,1,6,4,3,1,0,0,0,39-43,1k-5k,6281.252861602497,0.3879799227471736,Below Avg,Male_Married,,Yes,Yes_39-43,Bachelors,High,12-17 km,6+,0–2 yrs,Yes
42,Travel_Rarely,Research & Development,12,3,Medical,2,Male,3,1,Laboratory Technician,2,Divorced,2766,8,No,4,2,3,7,6,2,5,3,0,4,39-43,1k-5k,6281.252861602497,0.4403580083375799,Below Avg,Male_Divorced,3-5 yrs,Yes,Yes_39-43,Bachelors,Medium,12-17 km,6+,3–5 yrs,No
33,Non-Travel,Research & Development,4,3,Technical Degree,4,Male,3,2,Research Scientist,2,Divorced,3055,5,No,3,4,2,11,2,2,9,8,1,7,29-33,1k-5k,6281.252861602497,0.4863679376252012,Below Avg,Male_Divorced,6-8 yrs,Yes,Yes_29-33,Bachelors,Very High,0-5 km,4-5,6–10 yrs,No
41,Travel_Rarely,Research & Development,9,4,Life Sciences,3,Male,3,1,Laboratory Technician,1,Divorced,2289,1,No,4,2,2,5,2,3,5,3,0,4,39-43,1k-5k,6281.252861602497,0.36441774442686925,Below Avg,Male_Divorced,3-5 yrs,Yes,Yes_39-43,Masters,High,6-11 km,0-1,3–5 yrs,No
34,Non-Travel,Sales,10,3,Life Sciences,4,Male,3,2,Sales Executive,3,Divorced,4001,1,Yes,3,3,1,15,3,3,15,14,0,7,34-38,1k-5k,6959.17264573991,0.5749246647084163,Below Avg,Male_Divorced,12+ yrs,Yes,Yes_34-38,Bachelors,Very High,6-11 km,0-1,6–10 yrs,No
53,Non-Travel,Research & Development,1,4,Medical,1,Female,2,4,Manufacturing Director,3,Married,12965,4,Yes,4,4,3,27,2,2,3,2,0,2,49-54,11k-15k,6281.252861602497,2.0640786616401745,Above Avg,Female_Married,0-2 yrs,Yes,Yes_49-54,Masters,Low,0-5 km,4-5,0–2 yrs,No
43,Travel_Rarely,Human Resources,2,3,Life Sciences,2,Male,3,1,Human Resources,4,Single,3539,0,No,3,2,0,10,5,3,9,7,1,8,39-43,1k-5k,6654.507936507936,0.5318199382683656,Below Avg,Male_Single,6-8 yrs,Yes,Yes_39-43,Bachelors,Medium,0-5 km,,6–10 yrs,No
34,Travel_Rarely,Sales,3,2,Life Sciences,4,Female,1,2,Sales Executive,4,Single,6029,5,No,3,1,0,6,3,3,2,2,2,2,34-38,6k-10k,6959.17264573991,0.8663386162277035,Below Avg,Female_Single,0-2 yrs,Yes,Yes_34-38,College,Very High,0-5 km,4-5,0–2 yrs,No
21,Travel_Rarely,Sales,7,1,Marketing,2,Male,3,1,Sales Representative,2,Single,2679,1,No,3,2,0,1,3,3,1,0,1,0,18-23,1k-5k,6959.17264573991,0.3849595542998868,Below Avg,Male_Single,,Yes,Yes_18-23,Below College,Medium,6-11 km,0-1,0–2 yrs,Yes
38,Travel_Rarely,Research & Development,6,2,Other,4,Female,2,1,Laboratory Technician,3,Married,3702,1,No,3,2,1,5,3,3,5,4,0,4,34-38,1k-5k,6281.252861602497,0.589372865822748,Below Avg,Female_Married,3-5 yrs,Yes,Yes_34-38,College,Very High,6-11 km,0-1,3–5 yrs,No
22,Travel_Rarely,Research & Development,8,1,Medical,3,Female,3,1,Laboratory Technician,1,Married,2398,1,Yes,3,3,0,1,6,3,1,0,0,0,18-23,1k-5k,6281.252861602497,0.3817709703519583,Below Avg,Female_Married,,Yes,Yes_18-23,Below College,High,6-11 km,0-1,0–2 yrs,Yes
31,Travel_Rarely,Sales,29,4,Marketing,1,Female,2,2,Sales Executive,4,Married,5468,1,No,3,1,2,13,3,3,12,7,5,7,29-33,6k-10k,6959.17264573991,0.7857255852600901,Below Avg,Female_Married,6-8 yrs,No,No_29-33,Masters,Low,18+ km,0-1,6–10 yrs,No
51,Travel_Rarely,Research & Development,3,3,Technical Degree,1,Female,3,3,Manager,3,Married,13116,2,No,3,4,0,15,2,3,2,2,2,2,49-54,11k-15k,6281.252861602497,2.088118451683188,Above Avg,Female_Married,0-2 yrs,Yes,Yes_49-54,Bachelors,Low,0-5 km,2-3,0–2 yrs,No
37,Travel_Rarely,Sales,9,2,Marketing,2,Male,2,2,Sales Executive,2,Married,4189,1,No,3,1,2,5,2,3,5,2,0,3,34-38,1k-5k,6959.17264573991,0.6019393702733207,Below Avg,Male_Married,0-2 yrs,Yes,Yes_34-38,College,Medium,6-11 km,0-1,3–5 yrs,No
46,Travel_Rarely,Research & Development,2,4,Medical,3,Male,3,5,Research Director,4,Divorced,19328,7,Yes,3,3,1,24,3,3,2,1,2,2,44-48,16k-20k,6281.252861602497,3.0770931255056917,Above Avg,Male_Divorced,0-2 yrs,Yes,Yes_44-48,Masters,High,0-5 km,6+,0–2 yrs,No
36,Travel_Rarely,Research & Development,10,3,Life Sciences,4,Male,3,3,Healthcare Representative,1,Married,8321,7,Yes,3,4,1,15,1,3,12,8,5,7,34-38,6k-10k,6281.252861602497,1.324735714886841,Above Avg,Male_Married,6-8 yrs,No,No_34-38,Bachelors,Very High,6-11 km,6+,6–10 yrs,No
44,Travel_Frequently,Research & Development,1,2,Medical,3,Male,3,1,Research Scientist,2,Divorced,2342,1,Yes,3,3,3,6,2,2,5,3,2,3,44-48,1k-5k,6281.252861602497,0.3728555515280593,Below Avg,Male_Divorced,3-5 yrs,Yes,Yes_44-48,College,High,0-5 km,0-1,3–5 yrs,Yes
37,Travel_Rarely,Human Resources,8,2,Other,3,Male,3,2,Human Resources,2,Divorced,4071,2,No,3,3,0,19,4,2,10,0,4,7,34-38,1k-5k,6654.507936507936,0.6117657441905953,Below Avg,Male_Divorced,,No,No_34-38,College,High,6-11 km,2-3,6–10 yrs,No
35,Travel_Rarely,Sales,27,3,Life Sciences,3,Male,3,2,Sales Executive,4,Single,5813,1,Yes,3,4,0,10,2,3,10,7,7,7,34-38,6k-10k,6959.17264573991,0.8353004438765368,Below Avg,Male_Single,6-8 yrs,No,No_34-38,Bachelors,High,18+ km,0-1,6–10 yrs,Yes
33,Travel_Rarely,Research & Development,8,4,Life Sciences,4,Male,4,1,Research Scientist,1,Married,3143,6,No,3,2,1,14,1,3,10,8,7,6,29-33,1k-5k,6281.252861602497,0.5003778814913281,Below Avg,Male_Married,6-8 yrs,No,No_29-33,Masters,Very High,6-11 km,6+,6–10 yrs,No
28,Travel_Rarely,Research & Development,1,3,Life Sciences,3,Male,3,1,Research Scientist,4,Married,2044,1,No,3,3,1,5,6,4,5,3,0,3,24-28,1k-5k,6281.252861602497,0.32541278707231136,Below Avg,Male_Married,3-5 yrs,Yes,Yes_24-28,Bachelors,High,0-5 km,0-1,3–5 yrs,No
39,Travel_Rarely,Research & Development,10,1,Medical,3,Male,3,3,Research Director,3,Single,13464,7,No,4,3,0,9,3,3,4,3,2,2,39-43,11k-15k,6281.252861602497,2.143521411517417,Above Avg,Male_Single,3-5 yrs,Yes,Yes_39-43,Below College,High,6-11 km,6+,0–2 yrs,No
46,Non-Travel,Sales,26,2,Life Sciences,2,Male,2,2,Sales Executive,2,Single,7991,8,No,3,3,0,6,3,3,2,2,2,2,44-48,6k-10k,6959.17264573991,1.148268681750801,Above Avg,Male_Single,0-2 yrs,Yes,Yes_44-48,College,Medium,18+ km,6+,0–2 yrs,No
40,Travel_Rarely,Research & Development,2,2,Life Sciences,3,Female,3,1,Laboratory Technician,1,Married,3377,4,No,3,4,1,7,5,2,4,3,0,2,39-43,1k-5k,6281.252861602497,0.5376315958626201,Below Avg,Female_Married,3-5 yrs,Yes,Yes_39-43,College,High,0-5 km,4-5,0–2 yrs,No
42,Travel_Rarely,Research & Development,13,3,Medical,2,Male,4,2,Healthcare Representative,1,Married,5538,5,No,3,3,2,10,2,2,0,0,0,0,39-43,6k-10k,6281.252861602497,0.8816712401205775,Below Avg,Male_Married,,Yes,Yes_39-43,Bachelors,Medium,12-17 km,4-5,0–2 yrs,No
35,Non-Travel,Research & Development,2,2,Medical,2,Male,3,2,Manufacturing Director,4,Divorced,5762,2,No,3,3,1,15,6,3,7,7,1,7,34-38,6k-10k,6281.252861602497,0.9173329154161732,Around Avg,Male_Divorced,6-8 yrs,Yes,Yes_34-38,College,Medium,0-5 km,2-3,6–10 yrs,No
38,Non-Travel,Human Resources,2,3,Human Resources,1,Male,3,1,Human Resources,2,Divorced,2592,5,No,3,4,3,13,3,3,11,10,3,8,34-38,1k-5k,6654.507936507936,0.38951039276394567,Below Avg,Male_Divorced,9-11 yrs,No,No_34-38,Bachelors,Low,0-5 km,4-5,6–10 yrs,No
34,Travel_Frequently,Research & Development,9,4,Life Sciences,4,Male,3,2,Laboratory Technician,1,Married,5346,4,No,3,3,1,11,3,2,7,1,0,7,34-38,6k-10k,6281.252861602497,0.8511040898672096,Below Avg,Male_Married,0-2 yrs,Yes,Yes_34-38,Masters,Very High,6-11 km,4-5,6–10 yrs,Yes
37,Travel_Rarely,Research & Development,10,4,Medical,4,Male,3,2,Manufacturing Director,1,Single,4213,1,No,3,2,0,10,4,1,10,3,0,8,34-38,1k-5k,6281.252861602497,0.6707260625908258,Below Avg,Male_Single,3-5 yrs,Yes,Yes_34-38,Masters,Very High,6-11 km,0-1,6–10 yrs,Yes
39,Travel_Frequently,Sales,20,3,Life Sciences,3,Male,3,2,Sales Executive,4,Divorced,4127,2,No,3,4,1,7,6,3,2,1,2,2,39-43,1k-5k,6959.17264573991,0.5930302652465969,Below Avg,Male_Divorced,0-2 yrs,Yes,Yes_39-43,Bachelors,High,18+ km,2-3,0–2 yrs,No
